Category,Entity,Question,Answer
cricket_team,Guernsey_cricket_team,Who were the individual(s) serving as the coach during the tenure of Jamie Nussbaumer as the t20i captain of the Guernsey cricket team?,"Ashley Wright (cricketer), Andrew Cornford"
cricket_team,Guernsey_cricket_team,Name the person(s) who served as the t20i captain when Ashley Wright (cricketer) was the coach of the Guernsey cricket team.,Jamie Nussbaumer
cricket_team,Guernsey_cricket_team,Was the Guernsey cricket team's win percentage the highest in the t20i format in either 2019 or 2022?(Answer in year)(Include no results/ties/draws in total number of matches.),2022
cricket_team,Guernsey_cricket_team,"What was the duration of Jamie Nussbaumer's tenure as the t20i captain of Guernsey cricket team? (answer in number of days)(Assume that tenure for a position starts when the person first in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1292 days
cricket_team,Guernsey_cricket_team,"Who had the longest stint as the coach of the Guernsey cricket team?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Ashley Wright (cricketer)
cricket_team,Guernsey_cricket_team,"Which person had the shortest tenure as the t20i captain of the Guernsey cricket team?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Jamie Nussbaumer
cricket_team,Guernsey_cricket_team,How many individuals took on the role of coach of the Guernsey cricket team?,2
cricket_team,Guernsey_cricket_team,Who served as the coach of the Guernsey cricket team prior to Andrew Cornford?,Ashley Wright (cricketer)
cricket_team,Guernsey_cricket_team,Who assumed the role of coach for the Guernsey cricket team following Ashley Wright (cricketer)?,Andrew Cornford
cricket_team,Guernsey_cricket_team,What is the ratio of wins to losses for the Guernsey cricket team in the t20i format for 2022?(Answer in decimal form.),0.83
cricket_team,South_Africa_national_cricket_team,Who were the individual(s) serving as the coach during the tenure of Faf du Plessis as the od captain of the South Africa national cricket team?,"Ottis Gibson, Mark Boucher, Enoch Nkwe"
cricket_team,South_Africa_national_cricket_team,Who were the individual(s) serving as the test captain during the tenure of Shukri Conrad as the coach of the South Africa national cricket team?,"Dean Elgar, Temba Bavuma"
cricket_team,South_Africa_national_cricket_team,Who were the individual(s) serving as the coach during the tenure of Quinton de Kock as the test captain of the South Africa national cricket team?,Mark Boucher
cricket_team,South_Africa_national_cricket_team,Does the South Africa national cricket team have the best win percentage in the test format in 2019 or 2021?(Answer in year)(Include no results/ties/draws in total number of matches.),2021
cricket_team,South_Africa_national_cricket_team,"Name the person(s) who served as the coach during the tenure of Quinton de Kock and Faf du Plessis as the t20i captain and od captain, respectively, of the South Africa national cricket team.","Mark Boucher, Enoch Nkwe"
cricket_team,South_Africa_national_cricket_team,Who was the coach when t20i captain was Temba Bavuma and test captain was Dean Elgar of the South Africa national cricket team?,"Mark Boucher, Shukri Conrad"
cricket_team,South_Africa_national_cricket_team,"Name the person(s) who served as the t20i captain during the tenure of Faf du Plessis and Enoch Nkwe as the od captain and coach, respectively, of the South Africa national cricket team.",Quinton de Kock
cricket_team,South_Africa_national_cricket_team,Who was the od captain when t20i captain was Quinton de Kock and coach was Enoch Nkwe of the South Africa national cricket team?,Faf du Plessis
cricket_team,South_Africa_national_cricket_team,"What was the duration of Quinton de Kock's tenure as the test captain of South Africa national cricket team? (answer in number of days)(Assume that tenure for a position starts when the person first in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",71 days
cricket_team,South_Africa_national_cricket_team,"Who had the shortest stint as the od captain of the South Africa national cricket team?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Quinton de Kock
cricket_team,South_Africa_national_cricket_team,How many individuals took on the role of test captain of the South Africa national cricket team?,4
cricket_team,South_Africa_national_cricket_team,How many people served as the od captain of the South Africa national cricket team?,3
cricket_team,South_Africa_national_cricket_team,Who was the test captain of the South Africa national cricket team before Dean Elgar?,Quinton de Kock
cricket_team,South_Africa_national_cricket_team,Who assumed the role of od captain for the South Africa national cricket team following Faf du Plessis?,Quinton de Kock
cricket_team,South_Africa_national_cricket_team,Who was the coach of South Africa national cricket team after Ottis Gibson?,Enoch Nkwe
cricket_team,South_Africa_national_cricket_team,What is the ratio of wins to losses for the South Africa national cricket team in the test format for 2021?(Answer in decimal form.),1
cricket_team,Kuwait_national_cricket_team,Who were the individual(s) serving as the coach during the tenure of Mohammad Amin as the t20i captain of the Kuwait national cricket team?,"Muthumudalige Pushpakumara, Herschelle Gibbs"
cricket_team,Kuwait_national_cricket_team,Name the person(s) who served as the t20i captain when Muthumudalige Pushpakumara was the coach of the Kuwait national cricket team.,"Mohammed Aslam, Muhammad Kashif, Mohammad Amin"
cricket_team,Kuwait_national_cricket_team,Who were the individual(s) serving as the coach during the tenure of Mohammed Aslam as the t20i captain of the Kuwait national cricket team?,Muthumudalige Pushpakumara
cricket_team,Kuwait_national_cricket_team,Name the person(s) who served as the t20i captain when Herschelle Gibbs was the coach of the Kuwait national cricket team.,Mohammad Amin
cricket_team,Kuwait_national_cricket_team,Does the Kuwait national cricket team have the best win percentage in the t20i format in 2019 or 2022?(Answer in year)(Include no results/ties/draws in total number of matches.),2022
cricket_team,Kuwait_national_cricket_team,"How long did Herschelle Gibbs serve as the coach of Kuwait national cricket team? (answer in number of days)(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",163 days
cricket_team,Kuwait_national_cricket_team,"Who had the shortest stint as the t20i captain of the Kuwait national cricket team?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Mohammad Amin
